unit_slug,faculty,level,url,title,wordCount,classification,topics
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial,Master of Actuarial Science,706,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science,Master of Actuarial Science (Extended),745,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science-enhanced,Master of Actuarial Science (Enhanced),774,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics-commenced-prior-to-2022,Master of Applied Econometrics,852,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics2,Master of Applied Econometrics (Enhanced),848,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science,Master of Commerce (Actuarial Science),889,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science-research-pathway,Master of Commerce (Actuarial Science) - Research Pathway,891,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-digital-marketing,Master of Digital Marketing,697,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-economics,Master of Economics,860,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-commenced-prior-to-2023,Master of Entrepreneurship (Enhanced) - New Venture Creation Pathway,717,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-enhanced-new-venture-creation-pathway,Master of Entrepreneurship (Enhanced) - Intrapreneurship Pathway,707,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance,Master of Finance,844,unique,fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-enhanced,Master of Finance (Enhanced),918,unique,fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-enhanced-research-pathway,Master of Finance (Enhanced) - Research Pathway,920,unique,research-candidature|fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-research-pathway,Master of Finance - Research Pathway,846,unique,research-candidature|fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-indigenous-business-leadership,Master of Indigenous Business Leadership,657,unique,inclusion-equity|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-busines,Master of International Business (200 point),888,unique,international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-business-150-point,Master of International Business (150 point),887,unique,international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-business-150-point-research-pathway,Master of International Business (150 point) - Research Pathway,889,unique,research-candidature|international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-business-200-point-research-pathway,Master of International Business (200 point) - Research Pathway,990,unique,research-candidature|international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management,Master of Management (200 point),943,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-150-point,Master of Management (150 point),919,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-150-point-research-pathway,Master of Management (150 point) - Research Pathway,938,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-200-point-research-pathway,Master of Management (200 point) - Research Pathway,973,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-accounting,Master of Management (Accounting) 200 point,779,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-accounting-finance-200-points,Master of Management (Accounting and Finance),1152,unique,fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-accounting-plan-2,Master of Management (Accounting) 150 point,1017,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-finance-150-point,Master of Management (Finance) 150 points,841,unique,fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-finance-200-point,Master of Management (Finance) 200 point,854,unique,fees-finance|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources,Master of Management (Human Resources) 200 point,862,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources-150-point,Master of Management (Human Resources) 150 point,833,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources-150-point-research-pathway,Master of Management (Human Resources) 150 point - Research Pathway,835,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources-200-point-research-pathway,Master of Management (Human Resources) 200 point - Research Pathway,874,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing,Master of Management (Marketing) 200 point,839,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing-150,Master of Management (Marketing) 150 point,805,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing-150-point-research-pathway,Master of Management (Marketing) 150 point - Research Pathway,819,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing-200-point-research-pathway,Master of Management (Marketing) 200 point - Research Pathway,852,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-150pt,Master of Management (Supply Chain Management) 150pt,861,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-150pt-research-pathway,Master of Management (Supply Chain Management) 150pt - Research Pathway,837,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-200pt,Master of Management (Supply Chain Management) 200pt,837,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-200pt-research-pathway,Master of Management (Supply Chain Management) 200pt - Research Pathway,852,unique,research-candidature|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees/inbound,Inbound - Dual Degree,794,unique,international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees/outbound,Outbound - Dual Degree,2023,unique,international|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/services/computing-spaces,Open Access Student Computing Spaces,641,unique,IT-systems|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/services/rules,Rules and conditions,463,unique,course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/services/virtual-lab,Virtual Lab,288,unique,IT-systems|course-planning
mbs,FBE,school:MBS,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs,Masters Programs,562,unique,course-planning
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information,Shape your biomedical sciences experience,478,unique,student-life|forms-admin|orientation
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/biom30003-biomedical-science-research-project,BIOM30003 Biomedical Science Research Project,1663,unique,forms-admin|research-candidature|orientation
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/master-of-biomedical-science,Master of Biomedical Science,417,unique,forms-admin|research-candidature|orientation|course-planning
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine,Bachelor of Biomedicine at-a-glance,448,unique,course-planning|forms-admin|orientation
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/quota-subjects,Quota Subjects,1452,unique,subjects-timetable|forms-admin|orientation
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/student-portal,Student portal (redirects to SSO/SAML login),0,redirect,IT-systems|forms-admin
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/university-health-hub,University Health Hub (redirects to MDHS Contact),0,redirect,wellbeing-health|forms-admin|contacts-support
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/master-of-biomedical-science/academic-skills,Academic Skills,507,unique,academic-skills|forms-admin|orientation|course-planning
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/master-of-biomedical-science/course-planning,Course Planning,710,unique,course-planning|forms-admin|orientation
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/master-of-biomedical-science/deans-honours-list,Deans' Honours List,393,unique,forms-admin|research-candidature|orientation|course-planning
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/master-of-biomedical-science/orientation,Orientation,281,unique,forms-admin|orientation|course-planning
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/master-of-biomedical-science/student-clubs-and-societies,Student Clubs and Societies,390,unique,clubs-events|forms-admin|orientation|course-planning
biomedical,MDHS,school:Biomedical,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/academic-skills,Academic Skills,420,unique,course-planning|academic-skills|forms-admin|orientation
