unit_slug,faculty,classification,wordCount,hubLinks,url,title,topOutboundHosts
law,Law,unique,475,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/street-law,Street Law,www.unimelb.edu.au:7;law.unimelb.edu.au:5;about.unimelb.edu.au:4
law,Law,unique,943,0,https://law.unimelb.edu.au/students/jd/enrichment/mls-clinics/subjects/sustainability-business-clinic,Sustainability Business Clinic,www.unimelb.edu.au:7;law.unimelb.edu.au:5;about.unimelb.edu.au:4
law,Law,unique,169,0,https://law.unimelb.edu.au/students/jd/enrichment/mooting-and-competitions,Mooting and Competitions,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,509,0,https://law.unimelb.edu.au/students/orientation,Orientation,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,558,0,https://law.unimelb.edu.au/students/jd/studies/acceleration-guidelines,Acceleration Guidelines,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,mixed,1823,12,https://law.unimelb.edu.au/students/jd/studies/accept-your-offer-and-get-started,Accept Your Offer & Get Started | JD | University of Melbourne,handbook.unimelb.edu.au:13;students.unimelb.edu.au:12;law.unimelb.edu.au:9
law,Law,unique,773,0,https://law.unimelb.edu.au/students/jd/studies/class-recording-policy,Class Recording Policy,handbook.unimelb.edu.au:32;www.unimelb.edu.au:7;law.unimelb.edu.au:4
law,Law,unique,372,2,https://law.unimelb.edu.au/students/jd/studies/concurrent-diploma,Concurrent Diploma option with the JD,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,mixed,689,8,https://law.unimelb.edu.au/students/jd/studies/course-planning,JD course planning and advice,students.unimelb.edu.au:8;www.unimelb.edu.au:7;law.unimelb.edu.au:6
law,Law,unique,837,2,https://law.unimelb.edu.au/students/jd/studies/course-plans,JD course structure and plans,handbook.unimelb.edu.au:178;www.unimelb.edu.au:7;law.unimelb.edu.au:4
law,Law,unique,516,3,https://law.unimelb.edu.au/students/jd/studies/enrolment,Enrolment and Re-Enrolment | JD | Melbourne Law School,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,2103,0,https://law.unimelb.edu.au/students/jd/studies/enrolment/jd-subjects,JD subjects,handbook.unimelb.edu.au:122;my.unimelb.edu.au:58;q.surveys.unimelb.edu.au:8
law,Law,unique,2103,0,https://law.unimelb.edu.au/students/jd/studies/enrolment/jd-subjects/_recache,JD subjects,handbook.unimelb.edu.au:122;my.unimelb.edu.au:58;q.surveys.unimelb.edu.au:8
law,Law,unique,5424,0,https://law.unimelb.edu.au/students/jd/studies/enrolment/legal-research,Legal Research,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,5424,0,https://law.unimelb.edu.au/students/jd/studies/enrolment/legal-research/_recache,Legal Research,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,522,0,https://law.unimelb.edu.au/students/jd/studies/rankings,JD Rankings,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,976,0,https://law.unimelb.edu.au/students/jd/studies/student-achievement-and-grading,Student Achievement and Grading,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,500,0,https://law.unimelb.edu.au/students/jd/studies/time-commitment-and-timetabling,Time Commitment and Timetabling,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,168,0,https://law.unimelb.edu.au/students/jd/studies/waiver-of-subject-prerequisites,Subject Prerequisite Waiver,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,508,1,https://law.unimelb.edu.au/students/law-students-study-area,Student Cards and Law Students' Study Area,www.unimelb.edu.au:7;law.unimelb.edu.au:6;about.unimelb.edu.au:4
law,Law,link-farm,149,0,https://law.unimelb.edu.au/students/legal-academic-skills,Ian Malkin Centre for Legal Academic Skills,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,191,0,https://law.unimelb.edu.au/students/legal-academic-skills/about,About the Centre and facilities,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,link-farm,69,0,https://law.unimelb.edu.au/students/legal-academic-skills/academic-skills-resources,Academic skills resources,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,203,0,https://law.unimelb.edu.au/students/legal-academic-skills/facilitated-study-groups,Early Academic Guidance for Legal Education,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,196,0,https://law.unimelb.edu.au/students/legal-academic-skills/lms-community,Legal Academic Skills LMS Community,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,link-farm,109,0,https://law.unimelb.edu.au/students/legal-academic-skills/writing-for-law,Writing for law,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,mixed,894,6,https://law.unimelb.edu.au/students/masters,MLM Students,www.unimelb.edu.au:11;law.unimelb.edu.au:7;students.unimelb.edu.au:6
law,Law,unique,222,0,https://law.unimelb.edu.au/students/masters/enrichment,Enrichment | Masters (Law) | Melbourne Law School,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,link-farm,117,0,https://law.unimelb.edu.au/students/masters/enrichment/global-learning-opportunities,Global learning opportunities,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,932,3,https://law.unimelb.edu.au/students/masters/enrichment/global-learning-opportunities/study-abroad-at-oxford,Study Abroad at Oxford,www.unimelb.edu.au:7;law.unimelb.edu.au:5;about.unimelb.edu.au:4
law,Law,unique,443,0,https://law.unimelb.edu.au/students/masters/enrichment/international-legal-internship,International Legal Internship,www.unimelb.edu.au:7;law.unimelb.edu.au:6;about.unimelb.edu.au:4
law,Law,unique,580,4,https://law.unimelb.edu.au/students/masters/studies/accept-your-offer-and-get-started,Accept Your Offer & Get Started | Masters | Law at Melbourne,www.unimelb.edu.au:7;law.unimelb.edu.au:4;students.unimelb.edu.au:4
law,Law,unique,419,1,https://law.unimelb.edu.au/students/masters/studies/course-transfers,Course Transfers and Early Exit Awards,www.unimelb.edu.au:7;law.unimelb.edu.au:5;about.unimelb.edu.au:4
law,Law,unique,452,0,https://law.unimelb.edu.au/students/masters/studies/cross-institutional-study,Cross-Institutional Study,www.unimelb.edu.au:7;law.unimelb.edu.au:5;about.unimelb.edu.au:4
law,Law,unique,594,4,https://law.unimelb.edu.au/students/masters/studies/enrolment,Enrolment and Re-Enrolment | Masters | Melbourne Law School,www.unimelb.edu.au:7;law.unimelb.edu.au:6;students.unimelb.edu.au:4
law,Law,unique,1901,0,https://law.unimelb.edu.au/students/masters/studies/enrolment/mlm-subjects,MLM subjects,handbook.unimelb.edu.au:117;my.unimelb.edu.au:71;q.surveys.unimelb.edu.au:9
law,Law,unique,1901,0,https://law.unimelb.edu.au/students/masters/studies/enrolment/mlm-subjects/_recache,MLM subjects,handbook.unimelb.edu.au:117;my.unimelb.edu.au:71;q.surveys.unimelb.edu.au:9
law,Law,unique,283,1,https://law.unimelb.edu.au/students/masters/studies/leave-of-absence,Leave of Absence,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,190,0,https://law.unimelb.edu.au/students/masters/studies/locker-hire,MLM student locker hire,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,link-farm,158,0,https://law.unimelb.edu.au/students/masters/studies/minor-thesis-option,Minor Thesis option,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,1379,0,https://law.unimelb.edu.au/students/masters/studies/mlm-course-planning,Melbourne Law Masters course planning,handbook.unimelb.edu.au:64;law.unimelb.edu.au:7;www.unimelb.edu.au:7
law,Law,unique,248,0,https://law.unimelb.edu.au/students/masters/studies/prerequisites-and-recommended-requirements,Prerequisites and Recommended Requirements,www.unimelb.edu.au:7;law.unimelb.edu.au:5;about.unimelb.edu.au:4
law,Law,mixed,372,7,https://law.unimelb.edu.au/students/masters/studies/student-advising,MLM student advising,students.unimelb.edu.au:7;www.unimelb.edu.au:7;law.unimelb.edu.au:5
law,Law,unique,560,0,https://law.unimelb.edu.au/students/masters/studies/subject-delivery,Subject delivery,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,231,1,https://law.unimelb.edu.au/students/mls-feedback,MLS Feedback,www.unimelb.edu.au:8;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,955,0,https://law.unimelb.edu.au/students/mls-mentor-program,Mentor Program | Melbourne Law School | University of Melbourne,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,mixed,1220,7,https://law.unimelb.edu.au/students/non-partner-programs,Non-partner programs,students.unimelb.edu.au:7;www.unimelb.edu.au:7;law.unimelb.edu.au:5
law,Law,unique,443,0,https://law.unimelb.edu.au/students/orientation/mlm-students,Melbourne Law Masters,www.unimelb.edu.au:7;law.unimelb.edu.au:4;about.unimelb.edu.au:4
law,Law,unique,3169,1,https://law.unimelb.edu.au/students/professional-behaviour-guidelines,Professional Behaviour Guidelines,policy.unimelb.edu.au:11;www.lawadmissions.vic.gov.au:8;www.unimelb.edu.au:7
law,Law,unique,289,0,https://law.unimelb.edu.au/students/student-life-and-societies,Student Life and Societies,www.unimelb.edu.au:7;law.unimelb.edu.au:6;www.facebook.com:5
law,Law,mixed,1388,14,https://law.unimelb.edu.au/students/study-overseas-program,Study Overseas program,students.unimelb.edu.au:14;www.unimelb.edu.au:7;law.unimelb.edu.au:6
law,Law,mixed,1522,11,https://law.unimelb.edu.au/students/study-overseas-program/exchange-partners,Exchange Partners,studyos.students.unimelb.edu.au:36;students.unimelb.edu.au:11;www.unimelb.edu.au:7
feit,FEIT,unique,788,3,https://eng.unimelb.edu.au/students,Current students,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:3
feit,FEIT,unique,1347,6,https://eng.unimelb.edu.au/students/coursework/study-resources/extensions-and-special-consideration,Extensions and Special consideration,www.unimelb.edu.au:7;students.unimelb.edu.au:6;about.unimelb.edu.au:4
feit,FEIT,unique,592,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards,"Scholarships, Prizes and Awards - FEIT",www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:3
feit,FEIT,unique,365,0,https://eng.unimelb.edu.au/students/research,Graduate Researchers - Current Students - Faculty of Engineering and Information Technology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,1255,0,https://eng.unimelb.edu.au/students/eng-and-it-community,Engineering and IT Community,www.unimelb.edu.au:7;eng.unimelb.edu.au:4;scholarships.unimelb.edu.au:4
feit,FEIT,unique,774,3,https://eng.unimelb.edu.au/students/coursework,Coursework students | Faculty of Engineering and Information Technology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;students.unimelb.edu.au:3
feit,FEIT,unique,1000,2,https://eng.unimelb.edu.au/students/coursework/study-resources/building-access-and-id-cards,Building access and ID cards – Coursework Students – Current Students - Faculty of Engineering and Information Technology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,374,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/lens-stevens-scholarship,Lens Stevens Scholarship,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:3
feit,FEIT,unique,473,0,https://eng.unimelb.edu.au/students/clubs,Student Clubs and Societies,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,533,3,https://eng.unimelb.edu.au/students/coursework/career-resources,Career resources,www.unimelb.edu.au:7;about.unimelb.edu.au:4;students.unimelb.edu.au:3
feit,FEIT,unique,670,0,https://eng.unimelb.edu.au/students/indigenous-student-experience,Indigenous Student Experience,eng.unimelb.edu.au:11;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,455,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students,Coursework Students,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:3
feit,FEIT,unique,438,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations,Spotlight Celebrations,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,473,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/round-4-scholarships,Round 4 Scholarships,scholarships.unimelb.edu.au:7;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,366,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/2026/international-skills-series/intercultural-career-mentoring-program,Intercultural Career Mentoring Program,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:3
feit,FEIT,unique,434,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/round-3-scholarships,Round 3 Scholarships,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:3
feit,FEIT,unique,654,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/undergraduate,Undergraduate Students,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:3
feit,FEIT,unique,344,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:3
feit,FEIT,unique,809,0,"https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarships,-prizes-and-awards-recipients","Scholarships, Prizes and Awards Recipients",www.unimelb.edu.au:7;scholarships.unimelb.edu.au:4;about.unimelb.edu.au:4
feit,FEIT,unique,373,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students,Graduate Researchers,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,537,3,https://eng.unimelb.edu.au/students/coursework/study-resources,Study Resources,www.unimelb.edu.au:7;about.unimelb.edu.au:4;students.unimelb.edu.au:3
feit,FEIT,unique,601,0,https://eng.unimelb.edu.au/students/eng-and-it-community/science-pathway,Science/Engineering pathway,study.unimelb.edu.au:12;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,391,0,https://eng.unimelb.edu.au/students/research/get-in-touch,Get in touch - Graduate Researchers – Current Students - Faculty of Engineering and Information Technology,findanexpert.unimelb.edu.au:9;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,1285,1,https://eng.unimelb.edu.au/students/eng-and-it-community/commerce-pathway,Commerce/Engineering pathway,www.unimelb.edu.au:7;eng.unimelb.edu.au:6;about.unimelb.edu.au:4
feit,FEIT,unique,471,0,https://eng.unimelb.edu.au/students/research/study-resources,Graduate research resources,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,348,0,https://eng.unimelb.edu.au/students/research/getting-started,Getting started,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,mixed,1600,8,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarship-faq,Scholarship FAQ,students.unimelb.edu.au:8;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,368,0,https://eng.unimelb.edu.au/students/research/life-at-feit,Life at FEIT,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,669,0,https://eng.unimelb.edu.au/students/eng-and-it-community/design-pathway,Design/Engineering pathway,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,581,0,https://eng.unimelb.edu.au/students/eng-and-it-community/biomedicine-pathway,Biomedicine/Engineering pathway,www.unimelb.edu.au:7;study.unimelb.edu.au:5;about.unimelb.edu.au:4
feit,FEIT,unique,375,0,https://eng.unimelb.edu.au/students/eng-and-it-community/community-image-gallery,Community image gallery,eng.unimelb.edu.au:60;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,698,0,https://eng.unimelb.edu.au/students/coursework/student-experience,Student Experience,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,redirect,601,0,https://eng.unimelb.edu.au/students/coursework/industry-engagement/internship,Internships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:3
feit,FEIT,redirect,670,0,https://eng.unimelb.edu.au/students/feit-indigenous-student-experience2,Indigenous Student Experience,eng.unimelb.edu.au:11;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,382,0,https://eng.unimelb.edu.au/students/eng-and-it-community/deep-dive-sessions,Deep Dive Sessions,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,redirect,494,0,https://eng.unimelb.edu.au/students/coursework/orientation,Graduate Orientation,eng.unimelb.edu.au:10;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,540,0,https://eng.unimelb.edu.au/students/coursework/student-experience/global-skills-series,Global Skills Series,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,1092,0,https://eng.unimelb.edu.au/students/coursework/student-experience/academic-communication-skills-series,Academic Communication Skills Series,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,redirect,375,2,https://eng.unimelb.edu.au/students/coursework/student-experience/professional-skills-series/technical-skills-series,Mentoring & Volunteering,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,redirect,594,0,https://eng.unimelb.edu.au/students/coursework/student-experience/professional-skills,Professional Skills Series,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,519,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series,Industry Series,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,1278,0,https://eng.unimelb.edu.au/students/clubs/our-clubs,Our Clubs,umsu.unimelb.edu.au:13;www.unimelb.edu.au:7;about.unimelb.edu.au:4
feit,FEIT,unique,2125,0,https://eng.unimelb.edu.au/students/coursework/student-experience/technical-skills,Technical Skills Series,www.unimelb.edu.au:7;sugeni.us:4;catalog.lms.unimelb.edu.au:4
feit,FEIT,unique,360,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar,FEIT Student Event Calendar,www.unimelb.edu.au:7;about.unimelb.edu.au:4;eng.unimelb.edu.au:2
feit,FEIT,unique,352,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:3
feit,FEIT,unique,374,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/2026/international-skills-series/intercultural-career-mentoring-program,Intercultural Career Mentoring Program,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:3
