unit_slug,faculty,level,page_type,url,title,wordCount,classification,topics
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans,Course Plans,817,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/enrolment,Enrolment and Timetabling,1057,mixed,enrolment|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees,Master of International Business Dual Degrees,394,unique,international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/services,Services and Facilities,299,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/student-administration,Key Dates and Contacts,512,unique,forms-admin|course-planning|contacts-support
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/student-support,Student Support,937,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/subject-selection-and-advanced,Subject Selection and Advanced Standing,1098,unique,course-planning|subjects-timetable
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/wellbeing/ambassadors,Ambassadors,390,unique,student-life|wellbeing-health
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial,Master of Actuarial Science,706,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science,Master of Actuarial Science (Extended),745,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science-enhanced,Master of Actuarial Science (Enhanced),774,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics-commenced-prior-to-2022,Master of Applied Econometrics,852,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics2,Master of Applied Econometrics (Enhanced),848,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science,Master of Commerce (Actuarial Science),889,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science-research-pathway,Master of Commerce (Actuarial Science) - Research Pathway,891,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-digital-marketing,Master of Digital Marketing,697,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-economics,Master of Economics,860,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-commenced-prior-to-2023,Master of Entrepreneurship (Enhanced) - New Venture Creation Pathway,717,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-enhanced-new-venture-creation-pathway,Master of Entrepreneurship (Enhanced) - Intrapreneurship Pathway,707,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance,Master of Finance,844,unique,fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-enhanced,Master of Finance (Enhanced),918,unique,fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-enhanced-research-pathway,Master of Finance (Enhanced) - Research Pathway,920,unique,research-candidature|fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-research-pathway,Master of Finance - Research Pathway,846,unique,research-candidature|fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-indigenous-business-leadership,Master of Indigenous Business Leadership,657,unique,inclusion-equity|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-busines,Master of International Business (200 point),888,unique,international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-business-150-point,Master of International Business (150 point),887,unique,international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-business-150-point-research-pathway,Master of International Business (150 point) - Research Pathway,889,unique,research-candidature|international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-international-business-200-point-research-pathway,Master of International Business (200 point) - Research Pathway,990,unique,research-candidature|international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management,Master of Management (200 point),943,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-150-point,Master of Management (150 point),919,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-150-point-research-pathway,Master of Management (150 point) - Research Pathway,938,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-200-point-research-pathway,Master of Management (200 point) - Research Pathway,973,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-accounting,Master of Management (Accounting) 200 point,779,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-accounting-finance-200-points,Master of Management (Accounting and Finance),1152,unique,fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-accounting-plan-2,Master of Management (Accounting) 150 point,1017,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-finance-150-point,Master of Management (Finance) 150 points,841,unique,fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-finance-200-point,Master of Management (Finance) 200 point,854,unique,fees-finance|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources,Master of Management (Human Resources) 200 point,862,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources-150-point,Master of Management (Human Resources) 150 point,833,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources-150-point-research-pathway,Master of Management (Human Resources) 150 point - Research Pathway,835,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-human-resources-200-point-research-pathway,Master of Management (Human Resources) 200 point - Research Pathway,874,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing,Master of Management (Marketing) 200 point,839,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing-150,Master of Management (Marketing) 150 point,805,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing-150-point-research-pathway,Master of Management (Marketing) 150 point - Research Pathway,819,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-marketing-200-point-research-pathway,Master of Management (Marketing) 200 point - Research Pathway,852,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-150pt,Master of Management (Supply Chain Management) 150pt,861,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-150pt-research-pathway,Master of Management (Supply Chain Management) 150pt - Research Pathway,837,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-200pt,Master of Management (Supply Chain Management) 200pt,837,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-management-supply-chain-management-200pt-research-pathway,Master of Management (Supply Chain Management) 200pt - Research Pathway,852,unique,research-candidature|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees/inbound,Inbound - Dual Degree,794,unique,international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees/outbound,Outbound - Dual Degree,2023,unique,international|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/services/computing-spaces,Open Access Student Computing Spaces,641,unique,IT-systems|course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/services/rules,Rules and conditions,463,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/services/virtual-lab,Virtual Lab,288,unique,course-planning
mbs,FBE,school,content,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs,Masters Programs,562,unique,course-planning
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students,Current Students,296,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/employability-in-mdhs,Employability in MDHS,925,mixed,careers-employability|placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements,Student Placements,358,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment,Student Enrichment and Support,213,unique,wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice,Student Fitness to Practice,372,unique,wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org,Information for current host organisations,544,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs,Information for Prospective Host Organisations,345,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/student-testimonials,Student Testimonials,735,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students,Information for students,419,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/chat-fest,Chat Fest,482,unique,international
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/clubs-and-societies,Student Clubs and Societies,462,unique,clubs-events|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/indigenous-student-success,MDHS Indigenous Student Success,515,mixed,inclusion-equity|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mdhs-student-hub,MDHS Student Hub,327,unique,wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs,Mentoring Programs,360,mixed,wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/research-pathways-advising,Research Pathways Advising,253,unique,research-candidature|forms-admin
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership,Student Leadership,605,unique,wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership/Student-Advisory-Council,Student Advisory Council,212,unique,wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/examples-of-concerns,Examples of Concerns,329,unique,exams-results
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/frequently-asked-questions,Frequently Asked Questions,279,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/links-and-resources,Links and Resources,237,unique,<untagged>
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/mdhs-process,MDHS Student Fitness to Practice Process,285,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/DDS3%20Year%20Level%20Coordinator,Page not found,214,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology,Department of Clinical Audiology,317,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing,Department of Nursing,349,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-optometry-and-vision-sciences,Department of Optometry and Vision Sciences,444,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-physiotherapy-resources,Department of Physiotherapy,409,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources,Department of Social Work,276,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp,Department of Speech Pathology,337,unique,placements-WIL|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school,Melbourne Dental School,441,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-medical-school,Melbourne Medical School,369,unique,placements-WIL|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh,Melbourne School of Population and Global Health,514,unique,wellbeing-health|international|placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps,School of Psychological Sciences,426,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/how-is-the-placement-arranged,"What are the steps involved before, during and after a placement?",179,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/what-happens-after-the-placement,Where to from here?,214,unique,placements-WIL|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/why-should-your-ogranisation-place-student,Why should your organisation place students?,233,unique,placements-WIL|clubs-events
mdhs,MDHS,faculty,content,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/feedback,-reporting-concerns-and-complains","Feedback, Reporting Concerns & Complains",213,unique,fees-finance|placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/getting-help,Getting help,593,unique,placements-WIL|contacts-support|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/info,Important information,383,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/insurance,Insurance,380,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/key-contacts,Key Contacts,193,unique,contacts-support|placements-WIL
mdhs,MDHS,faculty,content,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/obligations,-rights-and-responsibilities","Obligations, Rights & Responsibilities",578,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/overseas-placements,Overseas Placements,228,unique,placements-WIL|international
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/personal-information-and-intellectual-property,Personal information & Intellectual Property,566,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements,MDHS Pre-Placement Requirements,753,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/travel,Travel,900,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/visas,Visas,337,unique,international|placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars,Chancellor’s Scholars,310,unique,scholarships
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/additional-questions,Additional questions,161,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before,Before Placement,496,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/conclusion-of-placement,Conclusion of Placement,343,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/during-placement,During placement,480,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/eoi,Expression of interest form,214,unique,contacts-support|placements-WIL|forms-admin
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/frequently-asked-questions,Frequently asked questions,903,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/before-placement,Before placement,372,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/conclusion-of-placement,Conclusion of placement,402,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/during-placement,During placement,668,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/before-placement,Before placement,286,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/conclusion-of-placement,Conclusion of placement,206,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/during-placement,During placement,297,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/before-placement,Before Placement,353,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/conclusion-of-placement,Conclusion of Placement,402,unique,placements-WIL|exams-results
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/day-one-of-placement,Day one of Placement,304,unique,placements-WIL|orientation
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/during-placement,During Placement,445,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/DDS3%20Year%20Level%20Coordinator,Page not found,257,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/before-placement,Before placement,662,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/conclusion-of-placement,Conclusion of placement,287,unique,placements-WIL|fees-finance
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/during-placement,During placement,864,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/before-placement,Before Placement,492,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/conclusion-of-placement,Conclusion of Placement,244,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/day-one-of-placement,Day one of placement,394,unique,placements-WIL|orientation
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/during-placement,During Placement,287,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology,Clinical Neuropsychology,335,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology,Clinical Psychology,322,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology,Professional Psychology,378,unique,placements-WIL
mdhs,MDHS,faculty,stub,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info,Additional Info,136,link-farm,placements-WIL|inclusion-equity
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/checklist,Summary of checks,549,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks,Course-specific checks,217,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/handbook,Handbook,169,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks,Non-Immunisation Checks,221,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/sonia,Sonia,645,unique,placements-WIL
mdhs,MDHS,faculty,profile,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/emily-sun,Emily Sun,468,unique,exams-results
mdhs,MDHS,faculty,profile,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/garry-zhu,Garry Zhu,490,unique,scholarships
mdhs,MDHS,faculty,profile,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/zahra-ataie,Zahra Ataie,463,unique,scholarships
mdhs,MDHS,faculty,stub,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/older-site-versions/Student-Advisory-Council/student-support,Student support,0,link-farm,<untagged>
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students,How to provide remote placements for clinical audiology students,356,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/before-placement,Before placement,431,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/conclusion-of-placement,Conclusion of placement,523,unique,placements-WIL|forms-admin|fees-finance
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/during-placement,During placement,1166,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/before-placement,Before placement,471,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/conclusion-of-placement,Conclusion of placement,235,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/during-placement,During placement,550,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/before-placement,Before placement,477,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/conclusion-of-placement,Conclusion of Placement,199,unique,placements-WIL|contacts-support
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/during-placement,During placement,467,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info/additional-information-and-resources,Additional Information and Resources,624,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/additional,Other checks by course,343,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/ahpra,AHPRA Registration,1382,unique,placements-WIL|wellbeing-health
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/covid-19,COVID-19,395,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/first-aid-and-cpr,CPR and First Aid,294,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/hand-hygiene,Hand Hygiene,282,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/flu,Influenza,428,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/hepatitis-b,Hepatitis B,575,unique,placements-WIL
mdhs,MDHS,faculty,content,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/measles,-mumps-and-rubella-mmr","Measles, Mumps and Rubella (MMR)",479,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/pertussis,Pertussis,384,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/tb,Tuberculosis,481,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/varicella,Varicella,438,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/mask-fit-testing,Mask Fit Testing,967,unique,contacts-support|placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/ndis-worker-screening-check,NDIS Worker Screening Check,441,unique,placements-WIL|inclusion-equity
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/police-au,Australian Police Check,731,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/police-os,Overseas Police Record,532,unique,placements-WIL|international
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/wwcc,Working with Children Check,740,unique,placements-WIL
mdhs,MDHS,faculty,content,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students/introduction,Introduction,280,unique,placements-WIL
science,Science,faculty,content,https://science.unimelb.edu.au/students,Current Students,760,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-agriculture,Course guide: Bachelor of Agriculture,1182,mixed,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science,Course guide: Bachelor of Science,1304,mixed,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-diploma-in-general-studies,Course guide: Diploma in General Studies,941,mixed,<untagged>
