unit_slug,faculty,level,corpus,page_type,classification,wordCount,depth,hubLinks,url,title,topicTags,topicTags_old,is_binary
study-unimelb,study,site,study,content,unique,1073,1,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-thomas-narrm-scholar,How Narrm Scholar Thomas found a new place to call home,study-scholarships|study-how-to-apply|study-campus-life|student-life,study-scholarships|study-how-to-apply|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,824,1,1,https://study.unimelb.edu.au/study-with-us/graduate-courses,Learn more about graduate study at Melbourne,study-course-info|graduation|study-scholarships|scholarships,study-course-info|graduation|study-scholarships|scholarships,0
study-unimelb,study,site,study,content,unique,1275,1,0,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/nine-in-demand-industries-to-turn-your-passion-into-a-career,Nine in demand industries to turn your passion into a career,careers-employability|study-course-info|graduation|study-fees-costs,careers-employability|study-course-info|graduation|study-fees-costs,0
study-unimelb,study,site,study,content,unique,706,1,0,https://study.unimelb.edu.au/study-with-us/graduate-research,Graduate Research Degrees | The University of Melbourne,study-course-info|graduation|international|study-how-to-apply,study-course-info|graduation|international|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,2625,1,4,https://study.unimelb.edu.au/study-with-us/guaranteed-undergraduate-to-graduate-study-pathways/graduate-degree-packages,Graduate Degree Packages | Study at Melbourne,study-course-info|graduation|study-how-to-apply|international,study-course-info|graduation|study-how-to-apply|international,0
study-unimelb,study,site,study,content,unique,247,1,0,https://study.unimelb.edu.au/study-with-us/professional-development,Unlock your potential with professional development | University of Melbourne,careers-employability,careers-employability,0
study-unimelb,study,site,study,content,unique,610,1,0,https://study.unimelb.edu.au/study-with-us/programs-for-indigenous-students,Programs and support for Indigenous students,study-course-info|inclusion-equity|student-life,study-course-info|inclusion-equity|student-life,0
study-unimelb,study,site,study,content,unique,916,1,0,https://study.unimelb.edu.au/study-with-us/the-melbourne-curriculum,The Melbourne curriculum at the University of Melbourne,study-course-info|graduation|subjects-timetable|study-how-to-apply,study-course-info|graduation|subjects-timetable|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,712,1,0,https://study.unimelb.edu.au/study-with-us/undergraduate-courses,Undergraduate courses at the University of Melbourne,study-course-info|graduation,study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,745,1,0,https://study.unimelb.edu.au/study-with-us/undergraduate-courses/entry-pathways-into-melbourne,Entry pathways to undergraduate study at Melbourne,study-course-info|graduation|study-entry-requirements|contacts-support,study-course-info|graduation|study-entry-requirements|contacts-support,0
study-unimelb,study,site,study,content,unique,294,1,2,https://study.unimelb.edu.au/support,Support centre | Future students,contacts-support|study-how-to-apply,contacts-support|study-how-to-apply,0
study-unimelb,study,site,study,stub,link-farm,100,1,0,https://study.unimelb.edu.au/support/contact,Contact us | Future students,contacts-support,contacts-support,0
study-unimelb,study,site,study,content,unique,1366,2,0,https://study.unimelb.edu.au/accommodation,Student Accommodation | University of Melbourne,study-campus-life|study-how-to-apply,study-campus-life|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,4356,2,1,https://study.unimelb.edu.au/accommodation/faqs,Frequently asked questions – Accommodation | The University of Melbourne,study-campus-life|study-how-to-apply,study-campus-life|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,333,2,0,https://study.unimelb.edu.au/connect-with-us,Connect with us | Future students,clubs-events|contacts-support|study-campus-life,clubs-events|contacts-support|study-campus-life,0
study-unimelb,study,site,study,content,unique,335,2,0,https://study.unimelb.edu.au/connect-with-us/view-our-brochures,Download our course guides,study-course-info|international|graduation|study-scholarships,study-course-info|international|graduation|study-scholarships,0
study-unimelb,study,site,study,content,unique,584,2,0,https://study.unimelb.edu.au/discover/search,Search Study articles,wellbeing-health|study-campus-life|subjects-timetable|study-international,wellbeing-health|study-campus-life|subjects-timetable|study-international,0
study-unimelb,study,site,study,content,unique,328,2,0,https://study.unimelb.edu.au/find/courses/graduate/executive-master-of-arts,Executive Master of Arts - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,231,2,0,https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-agricultural-sciences,Graduate Certificate in Agricultural Sciences - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,433,2,0,https://study.unimelb.edu.au/find/courses/graduate/juris-doctor,Juris Doctor - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,462,2,1,https://study.unimelb.edu.au/find/courses/graduate/master-of-agricultural-sciences,Master of Agricultural Sciences - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,292,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-civil-engineering,Master of Civil Engineering - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,546,2,1,https://study.unimelb.edu.au/find/courses/graduate/master-of-climate-science,Master of Climate Science - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,458,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-commercial-law,Master of Commercial Law - The University of Melbourne,study-course-info|international|graduation|study-international,study-course-info|international|graduation|study-international,0
study-unimelb,study,site,study,content,unique,260,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-computer-science,Master of Computer Science - The University of Melbourne,study-course-info|graduation|IT-systems|study-international,study-course-info|graduation|IT-systems|study-international,0
study-unimelb,study,site,study,content,unique,491,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-law,Master of Construction Law - The University of Melbourne,study-course-info|international|graduation|study-international,study-course-info|international|graduation|study-international,0
study-unimelb,study,site,study,content,unique,492,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-management,Master of Construction Management - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,546,2,1,https://study.unimelb.edu.au/find/courses/graduate/master-of-data-science,Master of Data Science - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,435,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-digital-marketing,Master of Digital Marketing - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,564,2,2,https://study.unimelb.edu.au/find/courses/graduate/master-of-education,Master of Education - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,306,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-engineering,Master of Environmental Engineering - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,218,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-law,Master of Environmental Law - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,328,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-science,Master of Environmental Science - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,275,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-global-media-communication,Master of Global Media Communication - The University of Melbourne,study-course-info|international|graduation|study-international,study-course-info|international|graduation|study-international,0
study-unimelb,study,site,study,content,unique,502,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-health-and-medical-law,Master of Health and Medical Law - The University of Melbourne,study-course-info|wellbeing-health|international|graduation,study-course-info|wellbeing-health|international|graduation,0
study-unimelb,study,site,study,content,unique,339,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-information-technology,Master of Information Technology - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,490,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-intellectual-property-law,Master of Intellectual Property Law - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,402,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-journalism,Master of Journalism - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,512,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-laws,Master of Laws - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,459,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-management,Master of Management - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,288,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing-communications,Master of Marketing Communications - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,462,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-nursing-science,Master of Nursing Science - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,484,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-property,Master of Property - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,586,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-public-health,Master of Public Health - The University of Melbourne,wellbeing-health|study-course-info|graduation|study-international,wellbeing-health|study-course-info|graduation|study-international,0
study-unimelb,study,site,study,content,unique,374,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-social-policy,Master of Social Policy - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,436,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-social-work,Master of Social Work - The University of Melbourne,study-course-info|graduation|forms-admin|study-international,study-course-info|graduation|forms-admin|study-international,0
study-unimelb,study,site,study,content,unique,263,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-software-engineering,Master of Software Engineering - The University of Melbourne,study-course-info|graduation|IT-systems|study-international,study-course-info|graduation|IT-systems|study-international,0
study-unimelb,study,site,study,content,unique,456,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-tax,Master of Tax - The University of Melbourne,study-course-info|international|graduation|study-international,study-course-info|international|graduation|study-international,0
study-unimelb,study,site,study,content,unique,541,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-early-childhood-and-primary,Master of Teaching (Early Childhood and Primary) - The University of Melbourne,study-course-info|graduation|study-international|international,study-course-info|graduation|study-international|international,0
study-unimelb,study,site,study,content,unique,542,2,1,https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-primary,Master of Teaching (Primary) - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,539,2,1,https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary,Master of Teaching (Secondary) - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,573,2,1,https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship,Master of Teaching (Secondary) Internship - The University of Melbourne,study-course-info|placements-WIL|graduation,study-course-info|placements-WIL|graduation,0
study-unimelb,study,site,study,content,unique,283,2,0,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-planning,Master of Urban Planning - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,stub,link-farm,80,2,0,https://study.unimelb.edu.au/find/courses/major/media-and-communications,Media and Communications - The University of Melbourne,study-course-info|careers-employability,study-course-info|careers-employability,0
study-unimelb,study,site,study,content,unique,261,2,0,https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-arts,Bachelor of Arts - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,696,2,0,https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-science-extended,Bachelor of Science (Extended) - The University of Melbourne,study-course-info|graduation|study-campus-life,study-course-info|graduation|study-campus-life,0
study-unimelb,study,site,study,content,unique,353,2,0,https://study.unimelb.edu.au/find/courses/undergraduate/diploma-in-general-studies,Diploma in General Studies - The University of Melbourne,study-course-info|graduation|study-international|study-campus-life,study-course-info|graduation|study-international|study-campus-life,0
study-unimelb,study,site,study,content,unique,520,2,1,https://study.unimelb.edu.au/find/courses/undergraduate/uni-ready-enabling-program,Uni Ready Enabling Program - The University of Melbourne,study-course-info|graduation|study-fees-costs|study-campus-life,study-course-info|graduation|study-fees-costs|study-campus-life,0
study-unimelb,study,site,study,content,unique,166,2,0,https://study.unimelb.edu.au/how-to-apply,How to apply | Study at the University of Melbourne,study-how-to-apply|course-planning|forms-admin|contacts-support,study-how-to-apply|course-planning|forms-admin|contacts-support,0
study-unimelb,study,site,study,content,unique,926,2,2,https://study.unimelb.edu.au/how-to-apply/authorised-education-agent,Find an authorised education agent or representative | International students,study-international|international|study-how-to-apply|study-fees-costs,study-international|international|study-how-to-apply|study-fees-costs,0
study-unimelb,study,site,study,content,unique,484,2,1,https://study.unimelb.edu.au/how-to-apply/domestic-and-international-student-definitions,Domestic and international student definitions,international|study-international|study-how-to-apply|study-fees-costs,international|study-international|study-how-to-apply|study-fees-costs,0
study-unimelb,study,site,study,content,unique,2437,2,0,https://study.unimelb.edu.au/how-to-apply/english-language-requirements,English language requirements,study-how-to-apply|forms-admin,study-how-to-apply|forms-admin,0
study-unimelb,study,site,study,content,unique,2685,2,0,https://study.unimelb.edu.au/how-to-apply/equity-entry-schemes/access-melbourne-graduate,Graduate Access Melbourne,study-course-info|graduation|study-how-to-apply|forms-admin,study-course-info|graduation|study-how-to-apply|forms-admin,0
study-unimelb,study,site,study,content,unique,1878,2,1,https://study.unimelb.edu.au/how-to-apply/equity-entry-schemes/access-melbourne-undergraduate,Access Melbourne,inclusion-equity|study-scholarships|study-how-to-apply|study-course-info,inclusion-equity|study-scholarships|study-how-to-apply|study-course-info,0
study-unimelb,study,site,study,stub,link-farm,143,2,0,https://study.unimelb.edu.au/how-to-apply/equity-entry-schemes/access-melbourne-undergraduate/eligibility-calculator,Access Melbourne eligibility calculator,study-course-info|inclusion-equity|study-how-to-apply|graduation,study-course-info|inclusion-equity|study-how-to-apply|graduation,0
study-unimelb,study,site,study,content,unique,1522,2,4,https://study.unimelb.edu.au/how-to-apply/equity-entry-schemes/access-melbourne-undergraduate/narrm-scholarship-program,Narrm Scholarship Program,study-scholarships|study-course-info|scholarships|wellbeing-health,study-scholarships|study-course-info|scholarships|wellbeing-health,0
study-unimelb,study,site,study,content,unique,1117,2,0,https://study.unimelb.edu.au/how-to-apply/fees/previous-years-fees-and-student-contribution-amounts,Previous years' tuition fees and student contribution amounts,study-fees-costs|fees-finance|subjects-timetable|study-how-to-apply,study-fees-costs|fees-finance|subjects-timetable|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,554,2,3,https://study.unimelb.edu.au/how-to-apply/fees/student-contribution-amounts,Student contribution amounts,study-how-to-apply|study-fees-costs|subjects-timetable|forms-admin,study-how-to-apply|study-fees-costs|subjects-timetable|forms-admin,0
study-unimelb,study,site,study,content,unique,919,2,4,https://study.unimelb.edu.au/how-to-apply/graduate-coursework-study/domestic-applications/fees-and-payments,Fees and payments - graduate coursework study - domestic applications,fees-finance|study-fees-costs|study-how-to-apply|study-course-info,fees-finance|study-fees-costs|study-how-to-apply|study-course-info,0
study-unimelb,study,site,study,content,unique,696,2,3,https://study.unimelb.edu.au/how-to-apply/graduate-coursework-study/international-applications/fees-and-payments,Fees and payments - graduate coursework study - international applications,fees-finance|study-fees-costs|international|study-how-to-apply,fees-finance|study-fees-costs|international|study-how-to-apply,0
study-unimelb,study,site,study,stub,link-farm,58,2,0,https://study.unimelb.edu.au/how-to-apply/graduate-research,How to apply - graduate research study,study-course-info|graduation|study-how-to-apply|forms-admin,study-course-info|graduation|study-how-to-apply|forms-admin,0
study-unimelb,study,site,study,content,unique,750,2,2,https://study.unimelb.edu.au/how-to-apply/graduate-research/domestic-applications/fees-and-payments,Fees and payments - graduate research - domestic applications,fees-finance|study-fees-costs|study-course-info|study-how-to-apply,fees-finance|study-fees-costs|study-course-info|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,914,2,3,https://study.unimelb.edu.au/how-to-apply/graduate-research/international-applications/fees-and-payments,Fees and payments - graduate research - international applications,fees-finance|study-fees-costs|study-course-info|graduation,fees-finance|study-fees-costs|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,1555,2,3,https://study.unimelb.edu.au/how-to-apply/graduate-research/joint-phds,Joint PhDs,research-candidature|study-course-info|international|study-international,research-candidature|study-course-info|international|study-international,0
study-unimelb,study,site,study,content,unique,1193,2,2,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/applications,Applications - International exchange and study abroad,international|study-how-to-apply|forms-admin|contacts-support,international|study-how-to-apply|forms-admin|contacts-support,0
study-unimelb,study,site,study,content,unique,547,2,0,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/important-dates,How to apply - International Exchange and Study Abroad important dates,international|study-how-to-apply|study-course-info|graduation,international|study-how-to-apply|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,192,2,1,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/our-support-services,Our support services,international|wellbeing-health|study-how-to-apply|study-course-info,international|wellbeing-health|study-how-to-apply|study-course-info,0
study-unimelb,study,site,study,content,unique,757,2,1,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/program-options/research-program,Research program,international|study-course-info|study-how-to-apply|study-international,international|study-course-info|study-how-to-apply|study-international,0
study-unimelb,study,site,study,content,unique,367,2,0,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/program-options/selecting-subjects,Selecting your subjects,international|subjects-timetable|study-how-to-apply|placements-WIL,international|subjects-timetable|study-how-to-apply|placements-WIL,0
study-unimelb,study,site,study,content,unique,567,2,0,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/program-options/study-areas,Study areas,subjects-timetable|international|study-how-to-apply|study-entry-requirements,subjects-timetable|international|study-how-to-apply|study-entry-requirements,0
study-unimelb,study,site,study,content,unique,433,2,0,https://study.unimelb.edu.au/how-to-apply/international-exchange-and-study-abroad-applications/tuition-fees,Tuition fees,study-fees-costs|fees-finance|international|study-how-to-apply,study-fees-costs|fees-finance|international|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,1865,2,0,https://study.unimelb.edu.au/how-to-apply/satisfy-subject-prerequisites,Satisfy subject prerequisites,study-entry-requirements|subjects-timetable|study-course-info|graduation,study-entry-requirements|subjects-timetable|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,1065,2,1,https://study.unimelb.edu.au/how-to-apply/single-subject-study/fees-and-payments,Fees and payments - single subjects - domestic applications,fees-finance|subjects-timetable|study-fees-costs|study-how-to-apply,fees-finance|subjects-timetable|study-fees-costs|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,1878,2,1,https://study.unimelb.edu.au/how-to-apply/special-entry-access-schemes/access-melbourne-undergraduate,Access Melbourne,inclusion-equity|study-scholarships|study-how-to-apply|study-course-info,inclusion-equity|study-scholarships|study-how-to-apply|study-course-info,0
study-unimelb,study,site,study,content,mixed,1542,2,12,https://study.unimelb.edu.au/how-to-apply/transferring-courses,Transferring courses,study-course-info|study-how-to-apply|graduation|forms-admin,study-course-info|study-how-to-apply|graduation|forms-admin,0
study-unimelb,study,site,study,content,unique,255,2,0,https://study.unimelb.edu.au/how-to-apply/undergraduate-study,How to apply - undergraduate study,study-how-to-apply|study-course-info|graduation|forms-admin,study-how-to-apply|study-course-info|graduation|forms-admin,0
study-unimelb,study,site,study,content,unique,1228,2,0,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/domestic-applications/applications,Undergraduate study - Domestic applications,study-how-to-apply|study-course-info|graduation|study-entry-requirements,study-how-to-apply|study-course-info|graduation|study-entry-requirements,0
study-unimelb,study,site,study,content,unique,897,2,4,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/domestic-applications/fees-and-payments,Fees and payments - undergraduate study - domestic applications,fees-finance|study-fees-costs|study-course-info|graduation,fees-finance|study-fees-costs|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,235,2,0,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/international-applications,How to apply - undergraduate study - international applications,study-how-to-apply|study-course-info|international|graduation,study-how-to-apply|study-course-info|international|graduation,0
study-unimelb,study,site,study,content,unique,1531,2,0,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/international-applications/applications,Applications - undergraduate study - international,study-how-to-apply|study-course-info|international|graduation,study-how-to-apply|study-course-info|international|graduation,0
study-unimelb,study,site,study,content,unique,1351,2,0,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/international-applications/entry-requirements/recognised-international-qualifications,Recognised VCE-equivalent qualifications,study-how-to-apply|study-entry-requirements|study-course-info|international,study-how-to-apply|study-entry-requirements|study-course-info|international,0
study-unimelb,study,site,study,content,unique,689,2,3,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/international-applications/fees-and-payments,Fees and payments - undergraduate study - international applications,fees-finance|study-fees-costs|study-course-info|international,fees-finance|study-fees-costs|study-course-info|international,0
study-unimelb,study,site,study,content,unique,1024,2,0,https://study.unimelb.edu.au/how-to-apply/undergraduate-study/mature-age,Mature age entry pathways - Access Melbourne,study-how-to-apply|study-course-info|graduation|forms-admin,study-how-to-apply|study-course-info|graduation|forms-admin,0
study-unimelb,study,site,study,content,unique,791,2,0,https://study.unimelb.edu.au/openday/whats-on-2026,What's on at Open Day 2026,clubs-events|IT-systems,clubs-events|IT-systems,0
study-unimelb,study,site,study,content,unique,1357,2,1,https://study.unimelb.edu.au/openday/your-guide-2026,Your guide to Open Day,IT-systems,IT-systems,0
study-unimelb,study,site,study,content,mixed,664,2,6,https://study.unimelb.edu.au/student-life,Student life,student-life|study-campus-life|subjects-timetable|study-course-info,student-life|study-campus-life|subjects-timetable|study-course-info,0
study-unimelb,study,site,study,stub,link-farm,103,2,0,https://study.unimelb.edu.au/student-life/events/IDP-Cambodia-Australia-Education-Fair,IDP Cambodia Australia Education Fair,study-course-info|study-campus-life|student-life|wellbeing-health,study-course-info|study-campus-life|student-life|wellbeing-health,0
study-unimelb,study,site,study,stub,link-farm,103,2,0,https://study.unimelb.edu.au/student-life/events/IDP-thailand-australia-education-fair,IDP Thailand Australia Education Fair,study-course-info|study-campus-life|student-life|wellbeing-health,study-course-info|study-campus-life|student-life|wellbeing-health,0
study-unimelb,study,site,study,content,unique,218,2,0,https://study.unimelb.edu.au/student-life/events/a-day-at-melbourne-2026-years-11-and-12,A Day at Melbourne 2026 – Years 11 and 12,clubs-events|study-campus-life|student-life,clubs-events|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,216,2,0,https://study.unimelb.edu.au/student-life/events/a-day-at-melbourne-2026-years-9-and-10,A Day at Melbourne 2026 – Years 9 and 10,clubs-events|study-campus-life|student-life,clubs-events|study-campus-life|student-life,0
study-unimelb,study,site,study,stub,link-farm,107,2,0,https://study.unimelb.edu.au/student-life/events/cisearcos-international-university-fair-in-bangkok,CIS–EARCOS International University Fair in Bangkok,international|study-course-info|study-campus-life|student-life,international|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,stub,link-farm,104,2,0,https://study.unimelb.edu.au/student-life/events/edlocate-study-abroad-day,Edlocate Study Abroad Day - Colombo,international|study-course-info|study-campus-life|student-life,international|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,stub,link-farm,94,2,0,https://study.unimelb.edu.au/student-life/events/edu-world-exhibition,Edu World Exhibition,study-course-info|study-campus-life|student-life|wellbeing-health,study-course-info|study-campus-life|student-life|wellbeing-health,0
study-unimelb,study,site,study,content,unique,207,2,0,https://study.unimelb.edu.au/student-life/events/honours-biomedical-and-health-sciences-expo-2027-intakes,Honours (Biomedical & Health Sciences) Expo 2027 Intakes,wellbeing-health|study-course-info|study-campus-life|student-life,wellbeing-health|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,stub,link-farm,93,2,0,https://study.unimelb.edu.au/student-life/events/idp-philippines-international-education-fair,IDP Philippines International Education Fair,international|study-course-info|study-campus-life|student-life,international|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,stub,link-farm,107,2,0,https://study.unimelb.edu.au/student-life/events/idp-sri-lanka-australia-education-fair,IDP Sri Lanka Australia Education Fair - Kandy,study-course-info|study-campus-life|student-life|wellbeing-health,study-course-info|study-campus-life|student-life|wellbeing-health,0
study-unimelb,study,site,study,stub,link-farm,105,2,0,https://study.unimelb.edu.au/student-life/events/idp-sri-lanka-australia-education-fair-colombo,IDP Sri Lanka Australia Education Fair - Colombo,study-course-info|study-campus-life|student-life|wellbeing-health,study-course-info|study-campus-life|student-life|wellbeing-health,0
study-unimelb,study,site,study,stub,link-farm,92,2,0,https://study.unimelb.edu.au/student-life/events/information-session-in-kupang-indonesia,"Information Session in Kupang, Indonesia",clubs-events|study-entry-requirements|study-course-info|study-campus-life,clubs-events|study-entry-requirements|study-course-info|study-campus-life,0
study-unimelb,study,site,study,stub,link-farm,84,2,0,https://study.unimelb.edu.au/student-life/events/master-of-biomedical-science-information-session,Master of Biomedical Science Information Session,study-course-info|study-campus-life|student-life|clubs-events,study-course-info|study-campus-life|student-life|clubs-events,0
study-unimelb,study,site,study,content,unique,324,2,0,https://study.unimelb.edu.au/student-life/events/master-of-genetic-counselling-and-master-of-genomics-and-health-information-session,Master of Genetic Counselling & Master of Genomics and Health Information Session,wellbeing-health|study-course-info|study-campus-life|student-life,wellbeing-health|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,317,2,0,https://study.unimelb.edu.au/student-life/events/meet-melbourne-in-albury,Meet Melbourne in Albury,study-campus-life|student-life|study-course-info|graduation,study-campus-life|student-life|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,331,2,0,https://study.unimelb.edu.au/student-life/events/meet-melbourne-in-cairns,Meet Melbourne in Cairns,study-campus-life|student-life|study-course-info|graduation,study-campus-life|student-life|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,323,2,0,https://study.unimelb.edu.au/student-life/events/meet-melbourne-in-hobart,Meet Melbourne in Hobart,study-campus-life|student-life|study-course-info|graduation,study-campus-life|student-life|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,317,2,0,https://study.unimelb.edu.au/student-life/events/meet-melbourne-in-launceston,Meet Melbourne in Launceston,study-campus-life|student-life|study-course-info|graduation,study-campus-life|student-life|study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,262,2,0,https://study.unimelb.edu.au/student-life/events/meet-melbourne-in-malaysia-2026,Meet Melbourne in Malaysia 2026,study-campus-life|student-life|clubs-events,study-campus-life|student-life|clubs-events,0
